#! FIELDS time phi psi ttsketch.bias
#! SET min_phi -pi
#! SET max_phi pi
#! SET min_psi -pi
#! SET max_psi pi
 1234.400059 -1.297096 0.615007 0.000000
 1234.600059 -1.192132 0.520537 0.000000
 1234.800059 -1.460570 1.036001 0.000000
 1235.000059 -1.459433 0.978280 0.000000
 1235.200059 -1.663600 1.069145 0.000000
 1235.400059 -1.409331 1.104680 0.000000
 1235.600059 -1.255454 1.793427 0.000000
 1235.800059 -1.736392 2.294797 0.000000
 1236.000059 -1.606357 2.592450 0.000000
 1236.200059 -2.520709 2.276305 0.000000
 1236.400059 -2.541026 2.766708 0.000000
 1236.600059 -2.164502 2.780708 0.000000
 1236.800059 -1.450201 2.156692 0.000000
 1237.000059 -1.383500 1.551078 0.000000
 1237.200059 -1.500334 1.426880 0.000000
 1237.400059 -1.405861 0.978490 0.000000
 1237.600059 -1.544958 0.869389 0.000000
 1237.800059 -1.174366 0.741072 0.000000
 1238.000059 -1.242791 0.917242 0.000000
 1238.200059 -1.490439 1.574936 0.000000
 1238.400059 -1.128379 0.713526 0.000000
 1238.600059 -1.355161 0.655503 0.000000
 1238.800059 -1.412231 1.223876 0.000000
 1239.000059 -1.349949 1.102353 0.000000
 1239.200059 -1.244908 0.394915 0.000000
 1239.400059 -1.203812 0.952277 0.000000
 1239.600059 -1.412615 1.513812 0.000000
 1239.800059 -1.487435 1.065377 0.000000
 1240.000059 -1.507174 1.079592 0.000000
 1240.200059 -1.490392 0.939232 0.000000
 1240.400059 -1.377347 1.224869 0.000000
 1240.600059 -1.386990 1.800246 0.000000
 1240.800059 -1.330250 1.856956 0.000000
 1241.000059 -1.580184 2.149048 0.000000
 1241.200059 -1.647708 2.261214 0.000000
 1241.400059 -1.468937 1.833500 0.000000
 1241.600059 -1.802585 1.280938 0.000000
 1241.800059 -1.008370 1.427934 0.000000
 1242.000059 -1.555738 1.300563 0.000000
 1242.200059 -1.719239 1.763343 0.000000
 1242.400059 -1.859687 1.631232 0.000000
 1242.600059 -1.201437 0.904356 0.000000
 1242.800059 -1.195966 1.071690 0.000000
 1243.000059 -1.326861 1.033843 0.000000
 1243.200059 -1.481994 0.668871 0.000000
 1243.400059 -1.420603 0.881066 0.000000
 1243.600059 -1.346799 0.924634 0.000000
 1243.800059 -1.378865 0.658030 0.000000
 1244.000059 -1.415391 0.708792 0.000000
 1244.200059 -1.117270 0.994795 0.000000
 1244.400059 -1.657415 1.282376 0.000000
 1244.600059 -1.179613 1.291780 0.000000
 1244.800059 -1.450191 1.107271 0.000000
 1245.000059 -1.410494 1.175155 0.000000
 1245.200059 -1.263918 1.085471 0.000000
 1245.400059 -1.264198 1.128579 0.000000
 1245.600059 -1.488970 1.270234 0.000000
 1245.800059 -1.264985 1.575985 0.000000
 1246.000059 -1.499737 1.506358 0.000000
 1246.200059 -1.409672 1.369593 0.000000
 1246.400059 -1.645535 1.435951 0.000000
 1246.600059 -1.516054 1.011982 0.000000
 1246.800059 -1.324618 0.649982 0.000000
 1247.000059 -1.648506 0.561592 0.000000
 1247.200059 -1.309603 0.658886 0.000000
 1247.400059 -1.297751 0.984026 0.000000
 1247.600059 -1.232185 1.291272 0.000000
 1247.800059 -1.644733 1.480542 0.000000
 1248.000059 -1.227568 1.433659 0.000000
 1248.200059 -1.194563 0.887558 0.000000
 1248.400059 -1.229926 0.212719 0.000000
 1248.600059 -1.697691 1.331146 0.000000
 1248.800059 -1.303482 1.809283 0.000000
 1249.000059 -1.697532 2.807504 0.000000
 1249.200059 -2.669701 2.727117 0.000000
 1249.400059 -2.449924 2.623772 0.000000
 1249.600059 -2.689174 2.478650 0.000000
 1249.800059 -2.560504 3.001326 0.000000
 1250.000059 -2.740557 -2.925231 0.000000
 1250.200059 -2.692274 2.918692 0.000000
 1250.400059 -2.816331 2.972017 0.000000
 1250.600059 -2.541311 2.514950 0.000000
 1250.800059 -2.160276 2.358213 0.000000
 1251.000059 -2.426905 2.874670 0.000000
 1251.200059 -2.770661 2.999103 0.000000
 1251.400059 -2.455486 2.910949 0.000000
 1251.600059 -2.533518 2.529302 0.000000
 1251.800059 -2.441000 2.801298 0.000000
 1252.000059 -2.705940 2.617258 0.000000
 1252.200059 -2.261344 2.483453 0.000000
 1252.400059 -2.425341 2.020211 0.000000
 1252.600059 -2.471429 2.274785 0.000000
 1252.800060 -2.355771 2.806891 0.000000
 1253.000060 -1.744720 2.485053 0.000000
 1253.200060 -1.823611 1.988120 0.000000
 1253.400060 -2.179927 1.418626 0.000000
 1253.600060 -1.728594 0.847513 0.000000
 1253.800060 -1.244444 0.252426 0.000000
 1254.000060 -1.747809 0.127132 0.000000
 1254.200060 -1.337307 0.635922 0.000000
 1254.400060 -1.159755 0.802129 0.000000
 1254.600060 -1.057269 1.211615 0.000000
 1254.800060 -1.200928 0.783125 0.000000
 1255.000060 -0.954571 0.240277 0.000000
 1255.200060 -1.382345 0.494412 0.000000
 1255.400060 -1.076857 0.357232 0.000000
 1255.600060 -1.186271 0.283979 0.000000
 1255.800060 -1.748919 0.110199 0.000000
 1256.000060 -1.456253 0.105132 0.000000
 1256.200060 -1.367563 0.597735 0.000000
 1256.400060 -0.930172 0.867039 0.000000
 1256.600060 -1.349616 0.965392 0.000000
 1256.800060 -1.463791 1.107701 0.000000
 1257.000060 -1.436438 1.302545 0.000000
 1257.200060 -1.607202 0.855174 0.000000
 1257.400060 -1.392357 0.853171 0.000000
 1257.600060 -1.502469 1.236684 0.000000
 1257.800060 -0.972741 1.215925 0.000000
 1258.000060 -2.092089 1.497041 0.000000
 1258.200060 -2.331201 1.887087 0.000000
 1258.400060 -2.286160 2.448651 0.000000
 1258.600060 -2.071090 2.721324 0.000000
 1258.800060 -2.727714 2.406183 0.000000
 1259.000060 -1.975701 2.757600 0.000000
 1259.200060 -2.786814 2.772429 0.000000
 1259.400060 -2.495063 2.738463 0.000000
 1259.600060 -2.393102 3.008570 0.000000
 1259.800060 -2.899181 2.947088 0.000000
 1260.000060 -2.572277 2.838568 0.000000
 1260.200060 -2.813008 2.605627 0.000000
 1260.400060 -2.776139 2.795873 0.000000
 1260.600060 -2.441503 2.730741 0.000000
 1260.800060 -2.254526 2.566158 0.000000
 1261.000060 -2.276247 2.643829 0.000000
 1261.200060 -2.352038 2.750158 0.000000
 1261.400060 -2.426393 2.488145 0.000000
 1261.600060 -2.611940 2.758273 0.000000
 1261.800060 -2.824263 3.066895 0.000000
 1262.000060 -2.623182 2.710665 0.000000
 1262.200060 -2.846898 2.792679 0.000000
 1262.400060 -2.620202 2.811286 0.000000
 1262.600060 -2.771798 2.778946 0.000000
 1262.800060 -2.130199 2.604727 0.000000
 1263.000060 -2.270051 2.782053 0.000000
 1263.200060 -2.239539 2.345119 0.000000
 1263.400060 -2.791245 2.672608 0.000000
 1263.600060 -2.481159 -3.124233 0.000000
 1263.800060 -2.154513 2.967739 0.000000
 1264.000060 -2.289186 2.565363 0.000000
 1264.200060 -2.193495 2.803453 0.000000
 1264.400060 -2.802003 2.515308 0.000000
 1264.600060 -2.232913 2.521912 0.000000
 1264.800060 -1.747730 2.363579 0.000000
 1265.000060 -1.362119 2.409832 0.000000
 1265.200060 -1.543853 1.955045 0.000000
 1265.400060 -1.474440 2.454465 0.000000
 1265.600060 -1.500928 2.615613 0.000000
 1265.800060 -1.474529 2.403297 0.000000
 1266.000060 -1.386030 1.466036 0.000000
 1266.200060 -1.456977 1.142202 0.000000
 1266.400060 -1.414990 0.709701 0.000000
 1266.600060 -1.264583 0.789393 0.000000
 1266.800060 -1.269262 0.554350 0.000000
 1267.000060 -1.474799 0.874690 0.000000
 1267.200060 -1.406497 1.469301 0.000000
 1267.400060 -1.666069 1.453493 0.000000
 1267.600060 -1.229461 1.295780 0.000000
 1267.800060 -1.336347 1.259795 0.000000
 1268.000060 -1.256446 0.786970 0.000000
 1268.200060 -1.403354 1.371115 0.000000
 1268.400060 -1.416456 0.620278 0.000000
 1268.600060 -1.645740 0.723185 0.000000
 1268.800060 -1.226365 0.672832 0.000000
 1269.000060 -1.139624 0.430277 0.000000
 1269.200060 -1.298208 0.099445 0.000000
 1269.400060 -1.324508 0.139654 0.000000
 1269.600060 -0.812539 0.163230 0.000000
 1269.800060 -1.293101 0.231707 0.000000
 1270.000060 -1.509866 0.119085 0.000000
 1270.200060 -2.183827 0.754782 0.000000
 1270.400060 -1.730465 0.974087 0.000000
 1270.600060 -1.301882 0.912510 0.000000
 1270.800060 -1.600988 0.937933 0.000000
 1271.000060 -1.156235 1.055323 0.000000
 1271.200060 -1.294555 0.768423 0.000000
 1271.400060 -1.243716 0.971051 0.000000
 1271.600060 -1.529358 0.839162 0.000000
 1271.800060 -1.239149 1.083341 0.000000
 1272.000060 -1.273107 0.870070 0.000000
 1272.200060 -1.282329 0.709786 0.000000
 1272.400060 -1.384318 0.777029 0.000000
 1272.600060 -1.461268 1.425990 0.000000
 1272.800060 -1.149619 1.428167 0.000000
 1273.000060 -1.358470 0.918428 0.000000
 1273.200060 -1.299892 0.627297 0.000000
 1273.400060 -1.342701 0.570006 0.000000
 1273.600060 -1.459591 1.026581 0.000000
 1273.800061 -1.432259 1.261973 0.000000
 1274.000061 -1.509411 1.156965 0.000000
 1274.200061 -1.199210 1.336209 0.000000
 1274.400061 -1.482422 1.198741 0.000000
 1274.600061 -1.322920 0.833870 0.000000
 1274.800061 -1.415681 0.919506 0.000000
 1275.000061 -1.492629 0.594649 0.000000
 1275.200061 -1.089133 0.551098 0.000000
 1275.400061 -1.514402 0.961045 0.000000
 1275.600061 -1.450482 1.069221 0.000000
 1275.800061 -1.397903 1.111388 0.000000
 1276.000061 -1.441693 1.105370 0.000000
 1276.200061 -1.379342 1.240979 0.000000
 1276.400061 -1.284952 0.874782 0.000000
 1276.600061 -1.269927 1.303832 0.000000
 1276.800061 -1.221162 1.086431 0.000000
 1277.000061 -1.397139 0.790115 0.000000
 1277.200061 -1.401457 0.739420 0.000000
 1277.400061 -1.371428 0.573755 0.000000
 1277.600061 -1.360431 0.894360 0.000000
 1277.800061 -1.249662 0.686913 0.000000
 1278.000061 -1.209615 0.004345 0.000000
 1278.200061 -1.545634 0.552529 0.000000
 1278.400061 -1.292268 1.226054 0.000000
 1278.600061 -1.516224 1.514111 0.000000
 1278.800061 -1.620601 1.729805 0.000000
 1279.000061 -1.304124 1.071625 0.000000
 1279.200061 -1.353946 1.285686 0.000000
 1279.400061 -1.435574 1.566467 0.000000
 1279.600061 -1.675283 0.914447 0.000000
 1279.800061 -1.256619 0.573112 0.000000
 1280.000061 -1.255492 0.885595 0.000000
 1280.200061 -1.371524 1.245399 0.000000
 1280.400061 -1.389458 0.880753 0.000000
 1280.600061 -1.339428 0.868980 0.000000
 1280.800061 -1.335559 1.069569 0.000000
 1281.000061 -1.081804 0.901266 0.000000
 1281.200061 -1.478180 0.654130 0.000000
 1281.400061 -1.534739 0.519006 0.000000
 1281.600061 -1.284344 0.516013 0.000000
 1281.800061 -1.357583 0.905949 0.000000
 1282.000061 -1.509993 1.702474 0.000000
 1282.200061 -0.983617 2.300131 0.000000
 1282.400061 -1.619363 2.431774 0.000000
 1282.600061 -1.493287 2.692430 0.000000
 1282.800061 -1.341140 2.690530 0.000000
 1283.000061 -1.408650 2.719610 0.000000
 1283.200061 -1.816520 2.560960 0.000000
 1283.400061 -2.517659 1.932734 0.000000
 1283.600061 -2.105879 2.295081 0.000000
 1283.800061 -1.869194 2.424024 0.000000
 1284.000061 -1.422550 2.399905 0.000000
 1284.200061 -1.888604 2.288579 0.000000
 1284.400061 -1.261729 2.452428 0.000000
 1284.600061 -1.359464 1.800982 0.000000
 1284.800061 -1.138940 0.656625 0.000000
 1285.000061 -1.322434 0.723481 0.000000
 1285.200061 -1.355048 0.853343 0.000000
 1285.400061 -1.384913 0.788757 0.000000
 1285.600061 -1.300972 1.034318 0.000000
 1285.800061 -1.243280 0.886360 0.000000
 1286.000061 -1.271570 1.105243 0.000000
 1286.200061 -1.575950 0.843760 0.000000
 1286.400061 -1.367873 1.039429 0.000000
 1286.600061 -1.316931 0.861285 0.000000
 1286.800061 -1.502211 0.659438 0.000000
 1287.000061 -1.350543 0.934684 0.000000
 1287.200061 -1.240150 0.344371 0.000000
 1287.400061 -1.285373 0.209551 0.000000
 1287.600061 -1.316718 0.734375 0.000000
 1287.800061 -1.667691 1.096410 0.000000
 1288.000061 -1.211919 1.103803 0.000000
 1288.200061 -1.486153 1.031993 0.000000
 1288.400061 -1.060707 1.302973 0.000000
 1288.600061 -1.287497 1.432003 0.000000
 1288.800061 -1.393440 1.438416 0.000000
 1289.000061 -1.284823 1.138390 0.000000
 1289.200061 -1.337336 0.728779 0.000000
 1289.400061 -1.441813 0.582483 0.000000
 1289.600061 -1.179837 0.794019 0.000000
 1289.800061 -1.378153 1.262531 0.000000
 1290.000061 -1.489246 1.325831 0.000000
 1290.200061 -1.425289 1.402611 0.000000
 1290.400061 -1.449003 1.289201 0.000000
 1290.600061 -1.602325 0.709789 0.000000
 1290.800061 -1.255049 0.766283 0.000000
 1291.000061 -1.763374 0.688721 0.000000
 1291.200061 -1.461595 1.146941 0.000000
 1291.400061 -1.502540 1.304901 0.000000
 1291.600061 -1.357134 0.973763 0.000000
 1291.800061 -1.281346 1.210750 0.000000
 1292.000061 -1.226980 1.367194 0.000000
 1292.200061 -1.529688 0.254275 0.000000
 1292.400061 -1.459204 0.216515 0.000000
 1292.600061 -1.342679 0.303393 0.000000
 1292.800061 -1.611934 0.964393 0.000000
 1293.000061 -0.877501 1.524726 0.000000
 1293.200061 -1.407881 1.972314 0.000000
 1293.400061 -1.748623 2.568622 0.000000
 1293.600061 -2.187299 2.621617 0.000000
 1293.800061 -2.572326 3.061786 0.000000
 1294.000061 -2.709929 2.847994 0.000000
 1294.200061 -2.015368 2.519135 0.000000
 1294.400061 -2.498746 2.443451 0.000000
 1294.600061 -2.470918 2.539938 0.000000
 1294.800061 -2.470471 2.619710 0.000000
 1295.000062 -2.038465 2.296157 0.000000
 1295.200062 -2.633698 2.387485 0.000000
 1295.400062 -2.188724 2.916082 0.000000
 1295.600062 -2.664787 -2.997583 0.000000
 1295.800062 -2.500844 2.819069 0.000000
 1296.000062 -2.474002 2.868681 0.000000
 1296.200062 -2.747196 3.120298 0.000000
 1296.400062 -2.544711 3.086377 0.000000
 1296.600062 -2.802878 2.431953 0.000000
 1296.800062 -2.265537 2.461275 0.000000
 1297.000062 -1.850176 2.115168 0.000000
 1297.200062 -1.664172 2.913751 0.000000
 1297.400062 -1.337450 2.548656 0.000000
 1297.600062 -1.757873 2.108229 0.000000
 1297.800062 -1.522926 2.090447 0.000000
 1298.000062 -1.124479 1.621423 0.000000
 1298.200062 -1.527030 1.048093 0.000000
 1298.400062 -1.433402 0.714116 0.000000
 1298.600062 -1.029779 0.690653 0.000000
 1298.800062 -1.594876 1.284321 0.000000
 1299.000062 -1.070293 1.978471 0.000000
 1299.200062 -1.279758 1.907744 0.000000
 1299.400062 -1.117697 1.795078 0.000000
 1299.600062 -1.473145 1.991099 0.000000
 1299.800062 -1.327082 2.305033 0.000000
 1300.000062 -1.633444 2.848205 0.000000
 1300.200062 -2.171125 2.556840 0.000000
 1300.400062 -2.039294 2.227266 0.000000
 1300.600062 -1.666791 2.638293 0.000000
 1300.800062 -1.920692 2.398697 0.000000
 1301.000062 -2.370278 2.494408 0.000000
 1301.200062 -2.607569 2.612402 0.000000
 1301.400062 -2.623123 2.450408 0.000000
 1301.600062 -2.703635 2.798280 0.000000
 1301.800062 -1.754262 2.410941 0.000000
 1302.000062 -2.036852 2.526816 0.000000
 1302.200062 -2.144561 2.645832 0.000000
 1302.400062 -2.284130 2.421261 0.000000
 1302.600062 -2.676247 2.440418 0.000000
 1302.800062 -2.394388 2.612719 0.000000
 1303.000062 -2.781712 2.558711 0.000000
 1303.200062 -2.274462 3.074174 0.000000
 1303.400062 -1.919133 3.140964 0.000000
 1303.600062 -1.949112 2.618365 0.000000
 1303.800062 -1.493319 2.390535 0.000000
 1304.000062 -1.578446 2.116122 0.000000
 1304.200062 -1.915117 2.528229 0.000000
 1304.400062 -1.845804 2.573634 0.000000
 1304.600062 -2.608139 2.144287 0.000000
 1304.800062 -2.557869 2.606005 0.000000
 1305.000062 -2.260936 2.844961 0.000000
 1305.200062 -2.583646 3.091887 0.000000
 1305.400062 -2.899812 2.963898 0.000000
 1305.600062 -2.090543 2.507210 0.000000
 1305.800062 -2.340240 1.842238 0.000000
 1306.000062 -2.335083 2.733455 0.000000
 1306.200062 -2.345880 -2.866238 0.000000
 1306.400062 -2.811721 -2.936865 0.000000
 1306.600062 -2.474431 3.058330 0.000000
 1306.800062 -2.459221 2.701482 0.000000
 1307.000062 -2.527926 3.069542 0.000000
 1307.200062 -2.451551 2.914733 0.000000
 1307.400062 -2.558520 2.803573 0.000000
 1307.600062 -2.639578 2.727572 0.000000
 1307.800062 -2.456630 2.653206 0.000000
 1308.000062 -2.746149 2.580230 0.000000
 1308.200062 -2.390350 -3.108023 0.000000
 1308.400062 -2.691531 2.973300 0.000000
 1308.600062 -2.492490 2.153739 0.000000
 1308.800062 -2.449727 2.429273 0.000000
 1309.000062 -2.602775 2.972488 0.000000
 1309.200062 -2.747979 2.699860 0.000000
 1309.400062 -2.318253 2.427090 0.000000
 1309.600062 -2.332804 2.421267 0.000000
 1309.800062 -2.176009 2.935724 0.000000
 1310.000062 -2.186375 2.809343 0.000000
 1310.200062 -2.844765 2.551827 0.000000
 1310.400062 -2.559592 2.742212 0.000000
 1310.600062 -2.781066 2.727578 0.000000
 1310.800062 -2.405817 2.486330 0.000000
 1311.000062 -2.482066 2.410578 0.000000
 1311.200062 -2.854158 2.633589 0.000000
 1311.400062 -2.509697 2.727008 0.000000
 1311.600062 -2.789869 2.770470 0.000000
 1311.800062 -2.546670 2.825079 0.000000
 1312.000062 -2.596586 -3.018437 0.000000
 1312.200062 -2.543397 2.929101 0.000000
 1312.400062 -1.814038 2.632288 0.000000
 1312.600062 -2.041954 2.218466 0.000000
 1312.800062 -1.518983 1.947581 0.000000
 1313.000062 -1.827839 2.057057 0.000000
 1313.200062 -2.041233 2.350445 0.000000
 1313.400062 -2.641894 2.439132 0.000000
 1313.600062 -2.530922 2.923285 0.000000
 1313.800062 -2.800692 2.973294 0.000000
 1314.000062 -2.802318 2.672263 0.000000
 1314.200062 -2.501122 2.957033 0.000000
 1314.400062 -2.507780 2.734560 0.000000
 1314.600062 -2.709214 3.056905 0.000000
 1314.800062 -2.640198 2.770445 0.000000
 1315.000062 -2.542941 2.879645 0.000000
 1315.200062 -2.340556 2.773404 0.000000
 1315.400062 -2.390738 2.377109 0.000000
 1315.600062 -2.769906 2.799956 0.000000
 1315.800062 -2.244211 2.725748 0.000000
 1316.000063 -2.626332 2.878124 0.000000
 1316.200063 -2.871431 2.733266 0.000000
 1316.400063 -2.796258 2.786470 0.000000
 1316.600063 -2.133749 2.773883 0.000000
 1316.800063 -2.480999 2.665032 0.000000
 1317.000063 -2.603657 2.637854 0.000000
 1317.200063 -2.082759 2.791718 0.000000
 1317.400063 -1.833890 2.942392 0.000000
 1317.600063 -1.864183 2.244597 0.000000
 1317.800063 -2.201278 2.088350 0.000000
 1318.000063 -2.514259 2.462733 0.000000
 1318.200063 -2.429071 2.931120 0.000000
 1318.400063 -2.832670 2.388981 0.000000
 1318.600063 -2.139717 2.868463 0.000000
 1318.800063 -2.259743 2.986220 0.000000
 1319.000063 -2.538137 2.540495 0.000000
 1319.200063 -1.747370 2.627292 0.000000
 1319.400063 -2.664964 2.714841 0.000000
 1319.600063 -2.622816 2.654657 0.000000
 1319.800063 -2.731336 2.897693 0.000000
 1320.000063 -2.601562 -3.063484 0.000000
 1320.200063 -2.593867 2.709043 0.000000
 1320.400063 -2.102462 2.686482 0.000000
 1320.600063 -1.291653 2.512121 0.000000
 1320.800063 -1.471293 2.607001 0.000000
 1321.000063 -1.777823 2.790628 0.000000
 1321.200063 -1.783983 2.443006 0.000000
 1321.400063 -1.126163 2.306128 0.000000
 1321.600063 -1.112472 2.165421 0.000000
 1321.800063 -1.352376 1.961486 0.000000
 1322.000063 -1.545551 2.100823 0.000000
 1322.200063 -1.144686 2.098132 0.000000
 1322.400063 -1.335531 1.863558 0.000000
 1322.600063 -1.293656 2.107819 0.000000
 1322.800063 -1.440853 2.462641 0.000000
 1323.000063 -1.606153 2.479667 0.000000
 1323.200063 -1.191997 2.763536 0.000000
 1323.400063 -1.567924 2.806168 0.000000
 1323.600063 -1.185881 2.612871 0.000000
 1323.800063 -1.388548 2.658826 0.000000
 1324.000063 -2.153814 2.444982 0.000000
 1324.200063 -2.525329 2.318503 0.000000
 1324.400063 -2.335906 2.518636 0.000000
 1324.600063 -2.503198 2.780920 0.000000
 1324.800063 -2.444429 -2.999193 0.000000
 1325.000063 -2.725177 2.793413 0.000000
 1325.200063 -2.003719 2.817718 0.000000
 1325.400063 -1.487059 1.928338 0.000000
 1325.600063 -1.231402 1.223553 0.000000
 1325.800063 -1.394743 0.845632 0.000000
 1326.000063 -1.347598 0.490769 0.000000
 1326.200063 -1.446219 0.783720 0.000000
 1326.400063 -1.504937 0.992403 0.000000
 1326.600063 -1.311155 0.962012 0.000000
 1326.800063 -1.308172 0.631322 0.000000
 1327.000063 -1.228451 1.038867 0.000000
 1327.200063 -1.308244 1.518043 0.000000
 1327.400063 -1.535553 2.126818 0.000000
 1327.600063 -1.558798 2.295481 0.000000
 1327.800063 -2.141748 2.756020 0.000000
 1328.000063 -2.921146 2.451478 0.000000
 1328.200063 -2.426268 2.961849 0.000000
 1328.400063 -2.707786 3.063089 0.000000
 1328.600063 -2.591034 2.553219 0.000000
 1328.800063 -2.172927 2.547809 0.000000
 1329.000063 -2.881894 2.774798 0.000000
 1329.200063 -2.719720 2.857390 0.000000
 1329.400063 -2.867807 2.602272 0.000000
 1329.600063 -2.427371 2.917005 0.000000
 1329.800063 -2.517961 2.868752 0.000000
 1330.000063 -2.245271 2.320723 0.000000
 1330.200063 -2.525216 2.678186 0.000000
 1330.400063 -2.731856 2.784737 0.000000
 1330.600063 -2.245120 2.608408 0.000000
 1330.800063 -1.602298 2.489275 0.000000
 1331.000063 -1.265029 1.210319 0.000000
 1331.200063 -1.386322 0.547549 0.000000
 1331.400063 -1.495069 0.926091 0.000000
 1331.600063 -1.284275 1.151166 0.000000
 1331.800063 -1.346688 1.088656 0.000000
 1332.000063 -1.333304 0.743567 0.000000
 1332.200063 -1.752342 1.215571 0.000000
 1332.400063 -1.329918 0.577634 0.000000
 1332.600063 -1.359084 0.508591 0.000000
 1332.800063 -1.258773 0.693700 0.000000
 1333.000063 -1.231066 0.831536 0.000000
 1333.200063 -1.556940 1.394588 0.000000
 1333.400063 -1.614525 1.892191 0.000000
 1333.600063 -1.691941 2.320056 0.000000
 1333.800063 -1.881686 2.191683 0.000000
 1334.000063 -1.597334 2.420971 0.000000
 1334.200063 -2.352047 2.291902 0.000000
 1334.400063 -2.689926 2.140391 0.000000
 1334.600063 -2.521500 2.254175 0.000000
 1334.800063 -1.999464 2.367891 0.000000
 1335.000063 -1.498730 2.202681 0.000000
 1335.200063 -1.444697 2.193226 0.000000
 1335.400063 -1.142025 2.908483 0.000000
 1335.600063 -1.404532 2.378467 0.000000
 1335.800063 -1.095846 2.329126 0.000000
 1336.000063 -1.351383 2.314691 0.000000
 1336.200063 -1.852063 2.286586 0.000000
 1336.400063 -1.862137 2.318801 0.000000
 1336.600063 -1.530815 2.325394 0.000000
 1336.800063 -0.999245 2.730436 0.000000
 1337.000064 -1.515814 2.911297 0.000000
 1337.200064 -1.361431 2.557141 0.000000
 1337.400064 -1.305956 2.495231 0.000000
 1337.600064 -1.187164 1.911378 0.000000
 1337.800064 -1.177335 1.388183 0.000000
 1338.000064 -1.170760 1.127839 0.000000
 1338.200064 -1.653759 1.329590 0.000000
 1338.400064 -1.465953 0.833843 0.000000
 1338.600064 -1.462363 0.949775 0.000000
 1338.800064 -1.316746 0.585006 0.000000
 1339.000064 -1.458337 0.785029 0.000000
 1339.200064 -1.152701 1.385625 0.000000
 1339.400064 -1.410661 1.826062 0.000000
 1339.600064 -1.635024 2.196217 0.000000
 1339.800064 -1.273407 2.498549 0.000000
 1340.000064 -2.009039 2.539013 0.000000
 1340.200064 -2.499005 2.298137 0.000000
 1340.400064 -2.406581 2.280155 0.000000
 1340.600064 -2.729681 2.448436 0.000000
 1340.800064 -1.777438 2.704383 0.000000
 1341.000064 -1.094373 2.610160 0.000000
 1341.200064 -1.458166 2.259183 0.000000
 1341.400064 -1.615554 1.754618 0.000000
 1341.600064 -1.196839 1.724038 0.000000
 1341.800064 -1.606729 0.999556 0.000000
 1342.000064 -1.379137 0.798139 0.000000
 1342.200064 -1.174580 0.227977 0.000000
 1342.400064 -1.288756 0.516711 0.000000
 1342.600064 -1.165887 0.640978 0.000000
 1342.800064 -1.468603 0.921029 0.000000
 1343.000064 -1.337813 1.258003 0.000000
 1343.200064 -1.709931 1.053330 0.000000
 1343.400064 -1.431630 0.889644 0.000000
 1343.600064 -1.137262 0.781621 0.000000
 1343.800064 -1.534594 0.661982 0.000000
 1344.000064 -1.184379 0.919008 0.000000
 1344.200064 -1.392067 1.126357 0.000000
 1344.400064 -1.390449 0.347436 0.000000
 1344.600064 -1.245544 0.537572 0.000000
 1344.800064 -1.363440 1.044964 0.000000
 1345.000064 -1.596011 1.390160 0.000000
 1345.200064 -1.255750 1.934164 0.000000
 1345.400064 -1.528852 1.698743 0.000000
 1345.600064 -1.290142 1.595117 0.000000
 1345.800064 -1.442982 1.914118 0.000000
 1346.000064 -1.632295 1.707275 0.000000
 1346.200064 -1.144375 2.065355 0.000000
 1346.400064 -1.488922 1.441571 0.000000
 1346.600064 -1.192558 1.020942 0.000000
 1346.800064 -1.607737 0.702701 0.000000
 1347.000064 -1.361763 0.791440 0.000000
 1347.200064 -1.568969 1.523040 0.000000
 1347.400064 -1.400621 1.486922 0.000000
 1347.600064 -1.673994 1.308939 0.000000
 1347.800064 -1.392772 1.349212 0.000000
 1348.000064 -1.513072 0.928737 0.000000
 1348.200064 -1.937491 0.882013 0.000000
 1348.400064 -1.148102 1.077783 0.000000
 1348.600064 -1.690317 1.514734 0.000000
 1348.800064 -1.393391 1.202640 0.000000
 1349.000064 -1.456217 1.245283 0.000000
 1349.200064 -1.299113 0.983146 0.000000
 1349.400064 -1.681643 0.800726 0.000000
 1349.600064 -1.016198 0.533405 0.000000
 1349.800064 -1.351591 0.920417 0.000000
 1350.000064 -1.228108 0.190522 0.000000
 1350.200064 -1.451270 -0.000610 0.000000
 1350.400064 -1.465716 0.236819 0.000000
 1350.600064 -1.747741 0.310114 0.000000
 1350.800064 -1.355281 0.366799 0.000000
 1351.000064 -1.312069 0.224938 0.000000
 1351.200064 -1.497733 0.248384 0.000000
 1351.400064 -1.638686 0.075543 0.000000
 1351.600064 -1.277813 0.182077 0.000000
 1351.800064 -1.547369 1.054399 0.000000
 1352.000064 -1.353767 1.486459 0.000000
 1352.200064 -1.151080 1.361339 0.000000
 1352.400064 -1.628877 1.613568 0.000000
 1352.600064 -1.840370 1.023298 0.000000
 1352.800064 -1.273877 0.579764 0.000000
 1353.000064 -1.325704 0.455966 0.000000
 1353.200064 -1.459865 0.539545 0.000000
 1353.400064 -1.292786 0.425418 0.000000
 1353.600064 -1.647031 0.761215 0.000000
 1353.800064 -1.597224 0.371792 0.000000
 1354.000064 -1.885115 0.741720 0.000000
 1354.200064 -1.388195 1.036447 0.000000
 1354.400064 -1.257123 1.319364 0.000000
 1354.600064 -1.276153 1.571378 0.000000
 1354.800064 -1.284440 0.943646 0.000000
 1355.000064 -1.326135 0.846057 0.000000
 1355.200064 -1.540267 1.220548 0.000000
