#! FIELDS phi3 phi4 hhphi3phi4
#! SET min_phi3 -pi
#! SET max_phi3 pi
#! SET min_phi4 -pi
#! SET max_phi4 pi
     -3.141592653589793     -3.141592653589793 -0.0005419202756051129
     -2.387610416728243    -0.1256637061435919    0.01127918173434026
     -2.387610416728243                      0   0.009298421212882376
     -2.387610416728243     0.1256637061435919    0.01389476994545131
     -2.387610416728243     0.2513274122871834    0.02344342335386487
     -2.387610416728243     0.3769911184307753    0.02863223757547134
     -2.387610416728243     0.5026548245743672    0.03026103345953979
     -2.387610416728243     0.6283185307179582    0.03681530100910981
     -2.387610416728243     0.7539822368615501    0.04619043468949286
     -2.387610416728243     0.8796459430051424    0.05249118055420152
     -2.387610416728243      1.005309649148734    0.05837056788420838
     -2.387610416728243      1.130973355292326    0.06086788268947043
     -2.387610416728243      1.256637061435917    0.04987542749951419
     -2.387610416728243      1.382300767579509    0.03190578302334375
     -2.387610416728243      1.507964473723101    0.02269779667310167
     -2.387610416728243      1.633628179866692     0.0193533196406102
     -2.387610416728243      1.759291886010284    0.01299568315654431
     -2.387610416728243      1.884955592153876    0.00970057028813268
     -2.387610416728243      2.010619298297467    0.01250687500485123
     -2.387610416728243       2.13628300444106     0.0123025783379882
     -2.387610416728243      2.261946710584651   0.008855972353643726
     -2.387610416728243      2.387610416728243   0.009102040548440195
     -2.387610416728243      2.513274122871834   0.009570662162320942
     -2.387610416728243      2.638937829015426   0.007530124860397849
     -2.387610416728243      2.764601535159018   0.009606641679101366
     -2.387610416728243      2.890265241302609    0.01438359640697992
     -2.387610416728243      3.015928947446201    0.01715081692120911
     -2.261946710584651     -3.141592653589793    0.02741453687639492
     -2.261946710584651     -3.015928947446201    0.04700171947349484
     -2.261946710584651      -2.89026524130261    0.05307202675085912
     -2.261946710584651     -2.764601535159018    0.04153493072011205
     -2.261946710584651     -2.638937829015426    0.03709051010051965
     -2.261946710584651     -2.513274122871834    0.04294425745308232
     -2.261946710584651     -2.387610416728243    0.03943836924397318
     -2.261946710584651     -2.261946710584651     0.0289346222883428
     -2.261946710584651     -2.136283004441059    0.02594431147331059
     -2.261946710584651     -2.010619298297468    0.02610709989136504
     -2.261946710584651     -1.884955592153876    0.02394541012767447
     -2.261946710584651     -1.759291886010284    0.02672792272199509
     -2.261946710584651     -1.633628179866693    0.03353334932826679
     -2.261946710584651     -1.507964473723101    0.03621482265755162
     -2.261946710584651     -1.382300767579509     0.0394933623265075
     -2.261946710584651     -1.256637061435917    0.05064575174721251
     -2.261946710584651     -1.130973355292325    0.06129612074770691
     -2.261946710584651     -1.005309649148733    0.05900517209912219
     -2.261946710584651     -0.879645943005142    0.04443741063581495
     -2.261946710584651    -0.7539822368615505    0.02773187808834159
     -2.261946710584651    -0.6283185307179586    0.01649442751024461
     -2.261946710584651    -0.5026548245743667    0.01194606968641982
     -2.261946710584651    -0.3769911184307753    0.01203635986098221
     -2.261946710584651    -0.2513274122871838     0.0131873158962657
     -2.261946710584651    -0.1256637061435919    0.01178826319741368
     -2.261946710584651                      0    0.00992390508720991
     -2.261946710584651     0.1256637061435919    0.01435693097544283
     -2.261946710584651     0.2513274122871834    0.02373552917062646
     -2.261946710584651     0.3769911184307753    0.02886028045290255
     -2.261946710584651     0.5026548245743672    0.03025329151686167
     -2.261946710584651     0.6283185307179582    0.03631910082932149
     -2.261946710584651     0.7539822368615501    0.04537492665030766
     -2.261946710584651     0.8796459430051424    0.05163954979356952
     -2.261946710584651      1.005309649148734    0.05728205227514696
     -2.261946710584651      1.130973355292326    0.05942805713090774
     -2.261946710584651      1.256637061435917    0.04871072651750244
     -2.261946710584651      1.382300767579509    0.03150242886487987
     -2.261946710584651      1.507964473723101    0.02266521358667095
     -2.261946710584651      1.633628179866692    0.01927580654698405
     -2.261946710584651      1.759291886010284    0.01299198036918446
     -2.261946710584651      1.884955592153876   0.009805818334359721
     -2.261946710584651      2.010619298297467    0.01251048293719506
     -2.261946710584651       2.13628300444106    0.01224667439819284
     -2.261946710584651      2.261946710584651   0.008977922288367801
     -2.261946710584651      2.387610416728243   0.009419461998310875
     -2.261946710584651      2.513274122871834   0.009907190691800113
     -2.261946710584651      2.638937829015426   0.007757189578261442
     -2.261946710584651      2.764601535159018   0.009687499315067039
     -2.261946710584651      2.890265241302609    0.01431285854425322
     -2.261946710584651      3.015928947446201    0.01690644220737524
     -2.136283004441059     -3.141592653589793    0.02783141877426758
     -2.136283004441059     -3.015928947446201    0.04658163622274425
     -2.136283004441059      -2.89026524130261    0.05183053972573112
     -2.136283004441059     -2.764601535159018    0.03988472697977224
     -2.136283004441059     -2.638937829015426    0.03555192608284495
     -2.136283004441059     -2.513274122871834    0.04171181426248853
     -2.136283004441059     -2.387610416728243    0.03852140718396355
     -2.136283004441059     -2.261946710584651    0.02877448600270495
     -2.136283004441059     -2.136283004441059     0.0273361382730904
     -2.136283004441059     -2.010619298297468    0.02909054042353555
     -2.136283004441059     -1.884955592153876    0.02712889056636946
     -2.136283004441059     -1.759291886010284    0.02850336869806355
     -2.136283004441059     -1.633628179866693    0.03398384299307185
     -2.136283004441059     -1.507964473723101    0.03672124615566796
     -2.136283004441059     -1.382300767579509    0.04037743254246316
     -2.136283004441059     -1.256637061435917    0.05062819477135491
     -2.136283004441059     -1.130973355292325    0.05941953861804421
     -2.136283004441059     -1.005309649148733    0.05595616821641003
     -2.136283004441059     -0.879645943005142    0.04188006416583252
     -2.136283004441059    -0.7539822368615505     0.0268565702832168
     -2.136283004441059    -0.6283185307179586    0.01719616759921496
     -2.136283004441059    -0.5026548245743667    0.01338767760315052
     -2.136283004441059    -0.3769911184307753    0.01402491154037803
     -2.136283004441059    -0.2513274122871838    0.01629614534148154
     -2.136283004441059    -0.1256637061435919    0.01592446574727788
     -2.136283004441059                      0    0.01424071065488646
     -2.136283004441059     0.1256637061435919    0.01893326574789049
     -2.136283004441059     0.2513274122871834    0.02943808228794347
     -2.136283004441059     0.3769911184307753    0.03520178674328312
     -2.136283004441059     0.5026548245743672    0.03514880303784206
     -2.136283004441059     0.6283185307179582    0.03831029855064285
     -2.136283004441059     0.7539822368615501    0.04485618115350104
     -2.136283004441059     0.8796459430051424    0.04945945694459263
     -2.136283004441059      1.005309649148734    0.05362202447238953
     -2.136283004441059      1.130973355292326    0.05539875392326367
     -2.136283004441059      1.256637061435917    0.04699710500123277
     -2.136283004441059      1.382300767579509    0.03319276374450214
     -2.136283004441059      1.507964473723101     0.0258035186745039
     -2.136283004441059      1.633628179866692    0.02222378337535234
     -2.136283004441059      1.759291886010284    0.01620177278177949
     -2.136283004441059      1.884955592153876    0.01354735778953048
     -2.136283004441059      2.010619298297467    0.01602579353357185
     -2.136283004441059       2.13628300444106    0.01538909525531914
     -2.136283004441059      2.261946710584651    0.01244264247838636
     -2.136283004441059      2.387610416728243     0.0134123412419178
     -2.136283004441059      2.513274122871834    0.01376457760358824
     -2.136283004441059      2.638937829015426    0.01077591213405076
     -2.136283004441059      2.764601535159018    0.01177154457816048
     -2.136283004441059      2.890265241302609    0.01577218161225804
     -2.136283004441059      3.015928947446201    0.01791848773125824
     -2.010619298297468     -3.141592653589793    0.03073849086433032
     -2.010619298297468     -3.015928947446201      0.047443834163239
     -2.010619298297468      -2.89026524130261    0.05073265789727505
     -2.010619298297468     -2.764601535159018    0.03729438071235347
     -2.010619298297468     -2.638937829015426    0.03267647444001307
     -2.010619298297468     -2.513274122871834    0.03947355129900405
     -2.010619298297468     -2.387610416728243    0.03724398650464389
     -2.010619298297468     -2.261946710584651    0.02962833509582333
     -2.010619298297468     -2.136283004441059    0.03189722803412628
     -2.010619298297468     -2.010619298297468    0.03653587088323638
     -2.010619298297468     -1.884955592153876    0.03379061529247693
     -2.010619298297468     -1.759291886010284    0.03134962379127706
     -2.010619298297468     -1.633628179866693    0.03352476590361633
     -2.010619298297468     -1.507964473723101    0.03504821336239124
     -2.010619298297468     -1.382300767579509    0.03715653679711276
     -2.010619298297468     -1.256637061435917    0.04361832459294226
     -2.010619298297468     -1.130973355292325    0.04893808673682598
     -2.010619298297468     -1.005309649148733    0.04638988035398894
     -2.010619298297468     -0.879645943005142    0.03786912830245069
     -2.010619298297468    -0.7539822368615505    0.02890047104857761
     -2.010619298297468    -0.6283185307179586    0.02204161926661056
     -2.010619298297468    -0.5026548245743667    0.01855077647057755
     -2.010619298297468    -0.3769911184307753    0.02047640529729985
     -2.010619298297468    -0.2513274122871838    0.02577542287378123
     -2.010619298297468    -0.1256637061435919    0.02731367513878158
     -2.010619298297468                      0    0.02594031208008069
     -2.010619298297468     0.1256637061435919    0.03333619403532129
     -2.010619298297468     0.2513274122871834     0.0493240190052397
     -2.010619298297468     0.3769911184307753    0.05747373583815146
     -2.010619298297468     0.5026548245743672    0.05432508310954813
     -2.010619298297468     0.6283185307179582    0.05283295663241176
     -2.010619298297468     0.7539822368615501    0.05514299239869475
     -2.010619298297468     0.8796459430051424    0.05518066691020769
     -2.010619298297468      1.005309649148734    0.05659148939668099
     -2.010619298297468      1.130973355292326    0.06011994385697693
     -2.010619298297468      1.256637061435917    0.05612896421774833
     -2.010619298297468      1.382300767579509    0.04537137928580241
     -2.010619298297468      1.507964473723101    0.03831320304014147
     -2.010619298297468      1.633628179866692    0.03407649425602875
     -2.010619298297468      1.759291886010284    0.02838271378046454
     -2.010619298297468      1.884955592153876    0.02696591697133172
     -2.010619298297468      2.010619298297467    0.02990328488898231
     -2.010619298297468       2.13628300444106    0.02842188340904222
     -2.010619298297468      2.261946710584651    0.02501415201587342
     -2.010619298297468      2.387610416728243    0.02643495866031108
     -2.010619298297468      2.513274122871834    0.02578079318057045
     -2.010619298297468      2.638937829015426    0.01952627837511708
     -2.010619298297468      2.764601535159018    0.01779836465106688
     -2.010619298297468      2.890265241302609    0.02104070962579277
