#! FIELDS time phi psi metad.bias
#! SET min_phi -pi
#! SET max_phi pi
#! SET min_psi -pi
#! SET max_psi pi
 2843.800135 2.154519 -1.411661 3.543983
 2843.820135 2.102131 -1.488389 4.282115
 2843.840135 1.862238 -1.535233 12.439976
 2843.860135 1.919009 -1.568166 9.840924
 2843.880135 1.933872 -1.596738 9.224001
 2843.900135 1.803001 -1.474838 15.512916
 2843.920135 1.724022 -1.466966 20.050962
 2843.940135 1.598685 -1.500582 27.742848
 2843.960135 1.494181 -1.473789 33.934082
 2843.980135 1.450094 -1.301251 36.326265
 2844.000135 1.655937 -1.416201 24.206284
 2844.020135 1.592439 -1.352548 28.292862
 2844.040135 1.389111 -1.225543 39.418959
 2844.060135 1.084348 -1.323036 47.203282
 2844.080135 1.163197 -1.293626 46.377495
 2844.100135 0.629467 -1.043613 38.804448
 2844.120135 0.647147 -0.972257 39.418330
 2844.140135 0.457599 -0.942024 32.755321
 2844.160135 0.531819 -0.683593 35.330930
 2844.180135 0.714910 -0.871040 41.657007
 2844.200135 0.573195 -0.535459 36.807667
 2844.220135 0.607835 -0.627277 38.042482
 2844.240135 0.730520 -0.593162 42.138820
 2844.260135 1.005849 -0.778502 47.244058
 2844.280135 0.798981 -0.489295 44.055629
 2844.300135 1.067045 -0.636994 47.277744
 2844.320135 1.054291 -0.554902 47.308678
 2844.340135 1.221626 -0.559566 45.232722
 2844.360135 1.182942 -0.515945 46.042476
 2844.380135 1.028008 -0.367112 47.309062
 2844.400135 1.092127 -0.326070 47.157496
 2844.420135 1.072463 -0.347658 47.258473
 2844.440135 1.100888 -0.433890 47.096699
 2844.460135 1.027362 -0.352430 47.308004
 2844.480135 1.057831 -0.450690 47.302116
 2844.500135 1.017073 -0.351548 47.284347
 2844.520135 0.929994 -0.308290 46.590373
 2844.540135 0.921953 -0.355447 46.483794
 2844.560135 0.752133 -0.228292 42.780255
 2844.580135 0.864769 -0.268095 45.534198
 2844.600135 0.877715 -0.344165 45.777823
 2844.620135 0.796262 -0.240497 43.986354
 2844.640135 0.899522 -0.369326 46.150737
 2844.660135 0.799334 -0.286677 44.064569
 2844.680135 1.046449 -0.367210 47.317710
 2844.700135 1.189521 -0.479656 45.919182
 2844.720135 1.418608 -0.660060 38.032499
 2844.740135 1.514914 -0.668418 32.901394
 2844.760135 1.411658 -0.587460 38.367999
 2844.780135 1.605390 -0.793526 27.499317
 2844.800135 1.664905 -0.585388 23.824696
 2844.820135 1.760043 -0.722901 18.087811
 2844.840135 1.389478 -0.672816 39.402326
 2844.860135 1.489715 -0.636569 34.321988
 2844.880135 1.395986 -0.715274 39.104686
 2844.900135 1.328847 -0.718917 41.930616
 2844.920135 1.313901 -0.770934 42.482822
 2844.940135 1.142137 -0.777086 46.677647
 2844.960135 0.915561 -0.804002 46.394210
 2844.980135 0.873076 -0.968279 45.692412
 2845.000135 0.812660 -0.932380 44.394576
 2845.020135 0.760108 -1.056304 43.042353
 2845.040135 0.681795 -0.927587 40.619385
 2845.060135 0.753194 -1.038436 42.844142
 2845.080135 0.602369 -0.960278 37.872435
 2845.100135 0.833773 -1.206927 44.919875
 2845.120135 0.655808 -1.249186 39.743474
 2845.140135 0.707967 -1.249604 41.469355
 2845.160135 0.766789 -1.394449 43.230646
 2845.180135 0.967009 -1.557245 47.018922
 2845.200135 0.989086 -1.489372 47.182780
 2845.220135 0.979609 -1.537213 47.119314
 2845.240135 0.855034 -1.439786 45.373939
 2845.260135 0.759611 -1.128205 43.028226
 2845.280135 0.904596 -1.268915 46.262521
 2845.300135 0.653286 -1.079911 39.657054
 2845.320135 0.541884 -0.994896 35.708050
 2845.340135 0.618540 -0.993757 38.446062
 2845.360135 0.512119 -0.635516 34.650630
 2845.380135 0.724907 -0.819271 41.999392
 2845.400135 0.682573 -0.612445 40.645149
 2845.420135 0.614571 -0.558851 38.305724
 2845.440135 0.458612 -0.647095 32.801845
 2845.460135 0.486120 -0.383377 33.741867
 2845.480135 0.714358 -0.555460 41.671288
 2845.500135 0.706522 -0.405821 41.423381
 2845.520135 0.469652 -0.362914 33.176046
 2845.540135 0.209478 -0.087036 26.062616
 2845.560135 0.533159 -0.291035 35.396772
 2845.580135 0.659341 -0.134641 39.864157
 2845.600135 0.469142 -0.065673 33.158636
 2845.620135 0.247300 0.077622 26.841404
 2845.640135 0.461368 0.085228 32.894838
 2845.660135 0.502238 -0.138345 34.303255
 2845.680135 0.457235 0.009208 32.755505
 2845.700135 0.448826 -0.042302 32.474071
 2845.720135 0.407993 -0.009634 31.150789
 2845.740135 0.587996 -0.140938 37.359244
 2845.760135 0.747714 -0.228931 42.684691
 2845.780135 0.499827 -0.035825 34.218840
 2845.800135 0.848571 -0.229767 45.240336
 2845.820135 1.194642 -0.201687 45.829722
 2845.840135 1.338563 -0.344257 41.559948
 2845.860135 1.385122 -0.132384 39.601248
 2845.880135 1.459745 -0.164242 35.944956
 2845.900135 1.541931 -0.147233 31.330204
 2845.920135 1.370240 -0.135790 40.256023
 2845.940135 1.254395 -0.187070 44.394836
 2845.960135 1.106628 -0.216804 47.068636
 2845.980135 1.371240 -0.198481 40.212869
 2846.000135 1.301973 -0.326640 42.907584
 2846.020135 1.007782 -0.313497 47.296432
 2846.040135 1.089440 -0.279130 47.219421
 2846.060135 1.008912 -0.402547 47.300923
 2846.080135 0.919082 -0.362997 46.487106
 2846.100135 0.688653 -0.278920 40.847352
 2846.120135 0.705159 -0.394144 41.382042
 2846.140135 0.857685 -0.351578 45.435451
 2846.160135 0.931965 -0.431122 46.658716
 2846.180135 0.654626 -0.170935 39.704259
 2846.200135 0.744711 -0.295964 42.599567
 2846.220135 0.563737 -0.055013 36.490698
 2846.240135 0.726354 -0.260849 42.046487
 2846.260135 0.762316 -0.258081 43.108626
 2846.280135 0.495290 -0.192615 34.060574
 2846.300135 0.754161 -0.354399 42.875479
 2846.320135 0.768376 -0.292865 43.278778
 2846.340135 0.818746 -0.429755 44.580192
 2846.360135 0.996325 -0.407571 47.242394
 2846.380135 1.147968 -0.503446 46.646057
 2846.400135 1.186875 -0.660553 46.015153
 2846.420135 1.305936 -0.629249 42.808488
 2846.440135 1.325875 -0.700568 42.085130
 2846.460135 1.312283 -0.784625 42.583855
 2846.480135 1.463571 -0.803578 35.773487
 2846.500135 1.458899 -0.948389 36.021195
 2846.520135 1.552447 -0.911052 30.730603
 2846.540135 1.515118 -0.870748 32.916993
 2846.560135 1.549628 -0.911261 30.898384
 2846.580135 1.506014 -0.826115 33.436857
 2846.600135 1.532266 -0.875991 31.922683
 2846.620135 1.236078 -0.964169 44.923129
 2846.640135 1.333085 -1.099947 41.810846
 2846.660135 1.403854 -1.162274 38.775722
 2846.680135 1.412347 -1.272811 38.371743
 2846.700135 1.460629 -1.339926 35.929720
 2846.720135 1.376795 -1.204780 40.007618
 2846.740135 1.403019 -1.281106 38.815030
 2846.760135 1.332502 -1.181154 41.833266
 2846.780135 1.353693 -1.168135 40.990361
 2846.800135 1.093672 -1.038464 47.192760
 2846.820135 1.036512 -0.913567 47.362941
 2846.840135 1.012580 -0.656228 47.314448
 2846.860135 1.241497 -0.937175 44.782736
 2846.880135 1.023562 -0.650629 47.345308
 2846.900135 1.012486 -0.703116 47.314122
 2846.920135 0.882079 -0.630081 45.898422
 2846.940135 1.061406 -0.689711 47.338878
 2846.960135 1.230417 -0.753777 45.065560
 2846.980135 0.950918 -0.653041 46.878843
 2847.000135 1.007199 -0.575220 47.294058
 2847.020135 0.959675 -0.687899 46.993767
 2847.040135 0.863402 -0.576047 45.572069
 2847.060135 0.935240 -0.722812 46.725489
 2847.080135 0.802657 -0.495430 44.206914
 2847.100135 0.881273 -0.629964 45.907886
 2847.120135 0.867622 -0.479274 45.654201
 2847.140135 0.820052 -0.419139 44.631518
 2847.160135 0.673003 -0.333970 40.338846
 2847.180135 0.789236 -0.341441 43.861603
 2847.200135 0.803798 -0.369061 44.235559
 2847.220135 0.958612 -0.466476 46.983474
 2847.240135 0.786554 -0.420530 43.790810
 2847.260135 0.689343 -0.501105 40.882001
 2847.280135 0.851757 -0.549288 45.336527
 2847.300135 1.026423 -0.649909 47.377939
 2847.320135 1.131348 -0.665213 46.878160
 2847.340135 1.081230 -0.749306 47.290543
 2847.360135 1.115407 -0.753213 47.044460
 2847.380135 1.093289 -0.846745 47.220766
 2847.400135 1.202643 -0.782585 45.721180
 2847.420135 1.122629 -0.754676 46.973238
 2847.440135 1.114355 -0.710467 47.054277
 2847.460135 1.243893 -0.838628 44.736657
 2847.480135 1.303241 -0.894072 42.915654
 2847.500135 1.334759 -0.940288 41.757629
 2847.520135 1.220170 -0.871587 45.331145
 2847.540135 1.173700 -0.895507 46.273168
 2847.560135 1.302030 -0.993681 42.957528
 2847.580135 1.314711 -1.022807 42.509233
 2847.600135 1.170436 -0.919805 46.328282
 2847.620135 1.176432 -1.058995 46.225922
 2847.640135 1.076921 -1.008560 47.311003
 2847.660135 0.794651 -0.865918 44.002753
 2847.680135 0.710661 -0.882670 41.570387
 2847.700135 0.815157 -0.921555 44.514687
 2847.720135 0.801621 -0.896285 44.180793
 2847.740135 1.086606 -0.954237 47.261726
 2847.760135 1.202590 -0.878782 45.722287
 2847.780135 1.207711 -0.772431 45.612715
 2847.800135 1.076914 -0.689653 47.311036
 2847.820135 1.149148 -0.672671 46.652900
 2847.840135 1.149473 -0.612012 46.648399
 2847.860135 1.138577 -0.620883 46.791752
 2847.880135 1.049054 -0.555414 47.387065
 2847.900135 1.124513 -0.418525 46.953532
 2847.920135 1.233066 -0.709317 45.017415
 2847.940135 1.031311 -0.575833 47.385249
 2847.960135 1.132709 -0.796544 46.862422
 2847.980135 1.086125 -0.811225 47.264453
 2848.000135 0.988257 -0.690064 47.222082
 2848.020135 1.134433 -0.842221 46.865060
 2848.040135 0.948544 -0.735515 46.906613
 2848.060135 0.854604 -0.692140 45.418906
 2848.080135 0.901031 -0.829074 46.267735
 2848.100135 0.931647 -0.741769 46.707065
 2848.120135 0.829731 -0.806913 44.878557
 2848.140135 1.051830 -0.862786 47.410168
 2848.160135 0.771267 -0.695313 43.394974
 2848.180135 0.681005 -0.757830 40.619144
 2848.200135 0.816986 -0.684147 44.580096
 2848.220135 0.761224 -0.610412 43.112325
 2848.240135 0.703454 -0.522747 41.354603
 2848.260135 0.922987 -0.509388 46.592851
 2848.280135 1.115920 -0.632405 47.063511
 2848.300135 1.281870 -0.735602 43.639826
 2848.320135 1.402870 -0.579092 38.836544
 2848.340135 1.388477 -0.598094 39.502172
 2848.360135 1.330328 -0.439671 41.938848
 2848.380135 1.387703 -0.405747 39.537304
 2848.400135 1.157246 -0.295838 46.558161
 2848.420135 1.075284 -0.116420 47.343769
 2848.440135 0.930626 -0.085790 46.694021
 2848.460135 0.994352 0.127924 47.285758
 2848.480135 1.055730 0.104792 47.403894
 2848.500135 1.031810 0.284032 47.412634
 2848.520135 0.921648 0.261645 46.574468
 2848.540135 0.850678 0.365754 45.337422
 2848.560135 0.591609 0.395219 37.503488
 2848.580135 0.303975 0.643697 28.183090
 2848.600135 0.504918 0.434190 34.405132
 2848.620135 0.365402 0.726894 29.862636
 2848.640135 0.461223 0.656227 32.895358
 2848.660135 0.288242 0.829992 27.790198
 2848.680135 0.364476 0.915298 29.835655
 2848.700135 0.162952 1.072255 25.229077
 2848.720135 0.329825 0.958419 28.861938
 2848.740135 0.232620 1.070415 26.528600
 2848.760135 0.385650 0.911336 30.464333
 2848.780135 0.278508 0.918093 27.554925
 2848.800135 0.173514 1.035971 25.406262
 2848.820135 0.214592 0.972276 26.162869
 2848.840135 0.105594 1.002174 24.394514
 2848.860135 0.147703 1.009709 24.986074
 2848.880135 0.061240 1.080678 23.897022
 2848.900135 0.031042 0.947350 23.634389
 2848.920135 0.113041 1.104374 24.490687
 2848.940135 0.017926 1.004368 23.540384
 2848.960135 -0.011208 1.141166 23.376343
 2848.980135 0.239053 0.990362 26.664163
 2849.000135 0.046963 1.113688 23.764938
 2849.020135 0.180478 0.931423 25.681733
 2849.040135 0.088467 0.963775 24.363046
 2849.060135 0.182664 0.931044 25.719544
 2849.080135 -0.001717 1.129351 23.598070
 2849.100135 0.122273 0.993427 24.785484
 2849.120135 -0.074405 1.187443 23.400428
 2849.140135 0.113031 1.149186 24.662904
 2849.160135 0.074809 1.336653 24.212738
 2849.180135 0.098008 1.280965 24.475049
 2849.200135 0.059869 1.354095 24.061999
 2849.220135 -0.005292 1.334621 23.579229
 2849.240135 -0.074117 1.339953 23.400412
 2849.260135 0.147181 1.174838 25.142721
 2849.280135 -0.203539 1.514283 24.115519
 2849.300135 -0.256579 1.546336 24.847677
 2849.320135 -0.535938 1.816467 32.348408
 2849.340135 -0.607608 1.716138 34.833373
 2849.360135 -0.714123 1.845972 38.560051
 2849.380135 -0.495344 1.773985 30.987780
 2849.400135 -0.587532 1.886323 34.131106
 2849.420135 -0.421918 1.815848 28.690226
 2849.440135 -0.533498 1.998031 32.265303
 2849.460135 -0.404128 2.034623 28.177845
 2849.480135 -0.444872 1.950484 29.379615
 2849.500135 -0.285514 2.112532 25.356241
 2849.520135 -0.542071 2.152091 32.557868
 2849.540135 -0.529095 2.134485 32.115713
 2849.560135 -0.434141 2.189550 29.053544
 2849.580135 -0.627813 1.966094 35.543106
 2849.600135 -0.668770 2.154424 36.981494
 2849.620135 -0.916831 2.005698 45.121921
 2849.640135 -0.914786 1.952783 45.061515
 2849.660135 -0.928009 1.845185 45.449489
 2849.680135 -1.004295 1.970510 47.549916
 2849.700135 -1.015920 1.981828 47.846719
 2849.720135 -1.052585 1.965562 48.738286
 2849.740135 -1.079241 2.013121 49.339584
 2849.760135 -1.199105 2.009593 51.474428
 2849.780135 -1.060784 2.068675 48.927611
 2849.800135 -0.932626 1.903784 45.583447
 2849.820135 -1.040905 1.832364 48.462027
 2849.840135 -0.983588 1.886915 47.005706
 2849.860135 -1.134406 1.807254 50.445590
 2849.880135 -1.016600 1.803663 47.863877
 2849.900135 -1.146461 1.849502 50.660486
 2849.920135 -0.978374 1.715734 46.865437
 2849.940135 -0.954028 1.605500 46.194108
 2849.960135 -1.137994 1.650400 50.510600
 2849.980135 -1.191706 1.576887 51.372758
 2850.000135 -1.162097 1.571501 50.923853
 2850.020135 -1.120938 1.575648 50.213740
 2850.040135 -1.189806 1.421347 51.366067
 2850.060135 -1.172795 1.479575 51.113885
 2850.080135 -1.374289 1.361056 52.558126
 2850.100135 -1.487428 1.337896 51.911293
 2850.120135 -1.415983 1.222781 52.425710
 2850.140135 -1.584519 1.214023 50.850821
 2850.160135 -1.495704 1.100093 51.832873
 2850.180135 -1.511002 0.963666 51.679931
 2850.200135 -1.730057 1.007182 49.369176
 2850.220135 -1.529914 0.824236 51.478782
 2850.240135 -1.579537 0.878870 50.909490
 2850.260135 -1.532228 0.866221 51.453381
 2850.280135 -1.693082 0.871706 49.673780
 2850.300135 -1.678043 0.793216 49.815628
 2850.320135 -1.886882 0.884673 48.842710
 2850.340135 -1.761138 0.899488 49.166903
 2850.360135 -1.680928 0.991697 49.787694
 2850.380135 -1.497638 1.009487 51.814082
 2850.400135 -1.380293 0.973748 52.547845
 2850.420135 -1.253531 0.976288 52.105706
 2850.440135 -1.345206 1.063387 52.564923
 2850.460135 -1.353068 1.018708 52.570168
 2850.480135 -1.199922 1.145518 51.505381
 2850.500135 -1.191246 1.127948 51.386383
 2850.520135 -1.234211 1.218617 51.916755
 2850.540135 -1.153545 1.138139 50.802208
 2850.560135 -1.264515 1.195211 52.199230
 2850.580135 -1.347727 1.222695 52.567181
 2850.600135 -1.384098 1.271392 52.539773
 2850.620135 -1.350937 1.168504 52.569268
 2850.640135 -1.338194 1.251790 52.555752
 2850.660135 -1.309954 1.333830 52.475459
 2850.680135 -1.459785 1.395134 52.147426
 2850.700135 -1.589634 1.326467 50.790598
 2850.720135 -1.390119 1.179896 52.524542
 2850.740135 -1.388535 1.303854 52.528841
 2850.760135 -1.162741 1.080384 50.954540
 2850.780135 -1.125185 0.977798 50.294524
 2850.800135 -0.971263 0.847645 46.687222
 2850.820135 -1.192411 0.977699 51.402706
 2850.840135 -1.217842 0.917032 51.732279
 2850.860135 -1.403410 1.013125 52.480369
 2850.880135 -1.357616 0.926030 52.570795
 2850.900135 -1.371887 1.030312 52.561394
 2850.920135 -1.361531 0.779836 52.569929
 2850.940135 -1.236945 0.902741 51.945399
 2850.960135 -1.284674 0.831198 52.344122
 2850.980135 -1.406415 0.835461 52.468413
 2851.000135 -1.240279 0.764518 51.979482
 2851.020135 -1.142339 0.897050 50.625520
 2851.040135 -0.804103 0.715359 41.606660
 2851.060135 -0.878827 0.997949 43.992913
 2851.080135 -0.902992 0.874762 44.729527
 2851.100135 -1.182273 1.006208 51.275224
 2851.120135 -1.019650 1.100271 47.970328
 2851.140135 -1.191273 1.264080 51.404989
 2851.160135 -1.274149 1.366094 52.291258
 2851.180135 -1.266756 1.478340 52.235536
 2851.200135 -1.282998 1.498520 52.351727
 2851.220135 -1.056989 1.690091 48.873164
 2851.240135 -1.043408 1.652191 48.553556
 2851.260135 -1.154034 1.560202 50.827980
 2851.280135 -1.163967 1.561262 50.992104
 2851.300135 -1.280077 1.554145 52.332522
 2851.320135 -1.197926 1.573706 51.496854
 2851.340135 -0.997900 1.571338 47.411915
 2851.360135 -0.947776 1.499881 46.040909
 2851.380135 -0.882574 1.502224 44.108368
 2851.400135 -0.903871 1.374015 44.755945
 2851.420135 -0.936287 1.495203 45.711421
 2851.440135 -0.825018 1.475290 42.289138
 2851.460135 -0.719883 1.377045 38.764965
 2851.480135 -0.815601 1.373230 41.983162
 2851.500135 -0.654225 1.208238 36.475106
 2851.520135 -0.857356 1.274013 43.322810
 2851.540135 -0.768127 1.210525 40.409448
 2851.560135 -0.906903 1.287207 44.846889
 2851.580135 -1.161202 1.274398 50.947150
 2851.600135 -1.271785 1.194684 52.273950
 2851.620135 -1.030818 1.129709 48.248168
 2851.640135 -1.314617 1.309877 52.511304
 2851.660135 -1.102229 1.217707 49.859716
 2851.680135 -1.101732 1.252423 49.849563
 2851.700135 -1.317136 1.201521 52.520216
 2851.720135 -1.182766 1.301925 51.282492
 2851.740135 -1.489013 1.381137 51.907848
 2851.760135 -1.350544 1.202440 52.585918
 2851.780135 -1.633084 1.476092 50.294034
 2851.800135 -1.700553 1.348974 49.610353
 2851.820135 -1.656248 1.460195 50.041408
 2851.840135 -1.625065 1.277989 50.384755
 2851.860135 -1.504828 1.211928 51.753412
 2851.880135 -1.584972 1.326154 50.852650
 2851.900135 -1.484972 1.160448 51.945418
 2851.920135 -1.652899 1.425513 50.076937
 2851.940135 -1.353888 1.200761 52.587168
 2851.960135 -1.476159 1.317444 52.024455
 2851.980135 -1.445603 1.224795 52.264699
 2852.000135 -1.575470 1.371683 50.964880
 2852.020135 -1.306445 1.100232 52.489828
 2852.040135 -1.513155 1.418057 51.687427
 2852.060135 -1.476125 1.222184 52.043379
 2852.080135 -1.393769 1.356035 52.544705
 2852.100135 -1.559220 1.382225 51.175661
 2852.120135 -1.499190 1.272755 51.828980
 2852.140135 -1.665097 1.400618 49.968204
 2852.160135 -1.624552 1.168438 50.410371
 2852.180135 -1.706664 1.267914 49.575046
 2852.200135 -1.631490 0.953771 50.331605
 2852.220135 -1.798845 1.121864 49.004649
 2852.240135 -1.833635 1.024228 48.903194
 2852.260135 -1.888795 1.166117 48.852745
 2852.280135 -1.862634 1.186250 48.861827
 2852.300135 -1.769682 1.143896 49.137039
 2852.320135 -1.805694 1.255863 48.979954
 2852.340135 -1.811122 1.061552 48.962049
 2852.360135 -1.832913 1.052978 48.904703
 2852.380135 -1.906403 1.081136 48.859614
 2852.400135 -1.737689 1.044391 49.333647
 2852.420135 -1.654124 1.166615 50.083086
 2852.440135 -1.512320 1.037027 51.696100
 2852.460135 -1.534645 1.248796 51.455852
 2852.480135 -1.617969 1.395810 50.485980
 2852.500135 -1.565926 1.347038 51.097321
 2852.520135 -1.490919 1.511225 51.908883
 2852.540135 -1.671613 1.610907 49.901956
 2852.560135 -1.624706 1.653332 50.408614
 2852.580135 -1.607692 1.688982 50.605367
 2852.600135 -1.526358 1.750755 51.546914
 2852.620135 -1.694468 1.850327 49.682724
 2852.640135 -1.611536 1.819921 50.560547
 2852.660135 -1.732855 1.896501 49.368053
 2852.680135 -1.737921 1.794295 49.332023
 2852.700135 -1.639205 1.881632 50.245312
 2852.720135 -1.788081 1.849061 49.048320
 2852.740135 -1.931613 1.841681 48.884372
 2852.760135 -2.167044 1.791071 49.551892
 2852.780135 -2.067900 1.712560 49.209625
 2852.800136 -2.183677 1.764198 49.618815
 2852.820136 -2.090407 1.618530 49.280524
 2852.840136 -1.916459 1.607330 48.867526
 2852.860136 -1.790982 1.502340 49.035953
 2852.880136 -1.786089 1.308924 49.057068
 2852.900136 -2.080858 1.243713 49.250110
 2852.920136 -2.066369 1.211889 49.204907
 2852.940136 -2.101472 1.117861 49.316400
 2852.960136 -1.969426 1.100694 48.948808
 2852.980136 -2.041541 0.980543 49.130493
 2853.000136 -2.090964 0.895970 49.282314
 2853.020136 -1.975796 0.653870 48.983098
 2853.040136 -1.975059 0.713559 48.981470
 2853.060136 -1.863663 0.487136 48.876239
 2853.080136 -1.911178 0.507407 48.880833
 2853.100136 -1.827055 0.491241 48.931063
 2853.120136 -1.837375 0.414244 48.909543
 2853.140136 -1.666903 0.390609 49.955130
 2853.160136 -1.728757 0.329485 49.406211
 2853.180136 -1.708839 0.473876 49.563714
 2853.200136 -1.512829 0.343579 51.692369
 2853.220136 -1.284499 0.375006 52.371610
 2853.240136 -0.985909 0.248710 47.095764
 2853.260136 -0.757917 0.255901 40.064882
 2853.280136 -0.779108 0.299633 40.777908
 2853.300136 -0.634367 0.176520 35.776656
 2853.320136 -0.744168 0.286471 39.597790
 2853.340136 -0.862115 0.262052 43.472830
 2853.360136 -0.966799 0.496126 46.575676
 2853.380136 -0.697789 0.343584 37.999576
 2853.400136 -0.859851 0.602414 43.401682
 2853.420136 -1.018079 0.551350 47.932410
 2853.440136 -1.300031 0.724428 52.459783
 2853.460136 -1.269302 0.730404 52.264819
 2853.480136 -1.236674 0.953541 51.969213
 2853.500136 -1.422438 0.883351 52.424564
 2853.520136 -1.529917 1.160255 51.509874
 2853.540136 -1.586707 1.113791 50.855265
 2853.560136 -1.482537 0.962584 51.987618
 2853.580136 -1.702818 1.147164 49.615132
 2853.600136 -1.650029 1.074110 50.131795
 2853.620136 -1.571491 1.215905 51.034554
 2853.640136 -1.453457 1.049319 52.227018
 2853.660136 -1.430094 0.987082 52.381915
 2853.680136 -1.329205 0.821132 52.567761
 2853.700136 -1.342607 0.945305 52.592376
 2853.720136 -1.236289 0.788005 51.965194
 2853.740136 -1.129844 0.866401 50.402671
 2853.760136 -1.128173 0.814315 50.371458
 2853.780136 -1.164309 0.907810 51.002806
 2853.800136 -0.971958 0.797707 46.717739
 2853.820136 -1.084298 0.854130 49.486394
 2853.840136 -1.255091 0.935588 52.147040
 2853.860136 -1.350549 0.990465 52.599600
 2853.880136 -1.531626 1.109438 51.491112
 2853.900136 -1.692513 1.129855 49.707065
 2853.920136 -1.507310 1.168016 51.749087
 2853.940136 -1.388804 1.023107 52.559345
 2853.960136 -1.293517 1.221427 52.425422
 2853.980136 -0.953451 0.985091 46.202630
 2854.000136 -1.035138 0.879917 48.355826
 2854.020136 -0.893704 0.939667 44.470320
 2854.040136 -1.014258 0.859186 47.860338
 2854.060136 -1.136047 0.855162 50.539765
 2854.080136 -1.340174 0.834844 52.600848
 2854.100136 -1.586894 0.925310 50.855185
 2854.120136 -1.449238 0.765480 52.263887
 2854.140136 -1.539485 0.866213 51.406971
 2854.160136 -1.522433 0.806042 51.594673
 2854.180136 -1.586576 0.712677 50.858947
 2854.200136 -1.449084 0.690082 52.264992
 2854.220136 -1.655106 0.667871 50.078755
 2854.240136 -1.587489 0.543611 50.848166
 2854.260136 -1.649474 0.855530 50.138919
 2854.280136 -1.423760 0.586722 52.424890
 2854.300136 -1.658949 0.892696 50.038286
 2854.320136 -1.820353 0.866294 48.947898
 2854.340136 -1.825353 0.783665 48.935220
 2854.360136 -1.793312 0.693027 49.037876
 2854.380136 -1.575478 0.601525 50.990014
 2854.400136 -1.558411 0.677035 51.190159
 2854.420136 -1.228031 0.620799 51.894372
 2854.440136 -1.146550 0.540617 50.726636
 2854.460136 -1.262664 0.608626 52.228338
 2854.480136 -1.229908 0.489866 51.915045
 2854.500136 -1.466677 0.742976 52.129708
 2854.520136 -1.634142 0.749563 50.307451
 2854.540136 -1.355131 0.657769 52.612233
 2854.560136 -1.414642 0.892321 52.471430
 2854.580136 -1.185438 0.744390 51.348255
 2854.600136 -1.294261 0.924610 52.444037
 2854.620136 -1.254894 0.948126 52.162165
 2854.640136 -1.154831 0.867518 50.868442
 2854.660136 -1.397891 1.011005 52.540428
 2854.680136 -1.160743 0.834940 50.966600
 2854.700136 -1.333860 0.881355 52.590231
 2854.720136 -1.342435 0.843823 52.603807
 2854.740136 -1.234943 0.778484 51.969070
 2854.760136 -1.080348 0.611022 49.425219
 2854.780136 -1.072918 0.565508 49.261725
 2854.800136 -1.183779 0.741837 51.324064
 2854.820136 -1.155335 0.591716 50.876899
 2854.840136 -1.260735 0.905218 52.212387
 2854.860136 -0.915267 0.671536 45.118827
 2854.880136 -1.216942 0.919855 51.766257
 2854.900136 -1.152063 1.099262 50.821587
 2854.920136 -1.348733 1.101970 52.609715
 2854.940136 -1.481239 1.136923 52.004325
 2854.960136 -1.664224 1.300029 49.983534
 2854.980136 -1.628503 1.297877 50.370963
 2855.000136 -1.691675 1.261728 49.715497
 2855.020136 -1.719768 1.182364 49.497529
 2855.040136 -1.440926 1.374471 52.334670
 2855.060136 -1.409883 1.345294 52.505036
 2855.080136 -1.382155 1.362279 52.594953
 2855.100136 -1.342799 1.275249 52.612631
 2855.120136 -1.393782 1.383587 52.564878
 2855.140136 -1.277533 1.457487 52.346276
 2855.160136 -1.399319 1.232246 52.546634
 2855.180136 -1.285218 1.258498 52.397128
 2855.200136 -1.594353 1.485170 50.787823
 2855.220136 -1.560779 1.306298 51.182004
 2855.240136 -1.582243 1.386338 50.930386
 2855.260136 -1.596841 1.476396 50.758606
 2855.280136 -1.503693 1.405262 51.806654
 2855.300136 -1.455315 1.554615 52.233446
 2855.320136 -1.521965 1.524344 51.617386
 2855.340136 -1.497989 1.486133 51.863043
 2855.360136 -1.597864 1.637612 50.746599
 2855.380136 -1.603728 1.514598 50.677945
 2855.400136 -1.669772 1.760995 49.949207
 2855.420136 -1.666263 1.614131 49.984804
 2855.440136 -1.565446 1.636326 51.127624
 2855.460136 -1.598510 1.573122 50.739027
 2855.480136 -1.577003 1.478023 50.992077
 2855.500136 -1.722283 1.489733 49.477877
 2855.520136 -1.650644 1.245389 50.148333
 2855.540136 -1.682912 1.331768 49.820043
 2855.560136 -1.597423 1.391537 50.751773
 2855.580136 -1.470494 1.336503 52.113021
 2855.600136 -1.387037 1.402842 52.583689
 2855.620136 -1.535874 1.271220 51.465754
 2855.640136 -1.548852 1.250501 51.319494
 2855.660136 -1.429469 1.159723 52.405522
 2855.680136 -1.357564 1.208020 52.621372
 2855.700136 -1.061774 1.073354 49.011269
 2855.720136 -0.837473 1.025909 42.708899
 2855.740136 -0.911666 1.030549 45.011776
 2855.760136 -1.117353 1.038288 50.189916
 2855.780136 -1.089243 0.937782 49.617696
 2855.800136 -1.251194 0.996103 52.133557
 2855.820136 -1.189500 0.880281 51.409470
 2855.840136 -1.437037 1.153523 52.359717
 2855.860136 -1.289622 1.092974 52.423928
 2855.880136 -1.363839 1.078194 52.619469
 2855.900136 -1.567860 1.134329 51.099403
 2855.920136 -1.552414 1.103355 51.278692
